"ScanNumber, ScanName, ScanPointNumber, corr_Xcoord in mm per BX, corr_Ycoord in mm per BX"
Scan_1
3,Y3,13,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
3,Y3,14,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': 0.00064671426378474291, '1783': 0.00064538233521274082, '872': 0.00060916218302479043, '2063': 0.00068407511312522471, '41': 0.00056307847967955319}"
3,Y3,15,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': 0.0011617134838928789, '1783': 0.0011562254055685287, '872': 0.0010971483328055757, '2063': 0.0012299394479247782, '41': 0.0010258197978879405}"
3,Y3,16,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': 0.0014703126281477, '1783': 0.0014576661149990552, '872': 0.0013941778435504722, '2063': 0.0015587857836237261, '41': 0.0013260548188795197}"
3,Y3,17,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': 0.0015747917292844753, '1783': 0.001554142891140033, '872': 0.001500123322298625, '2063': 0.0016720520827075993, '41': 0.001455945864593868}"
3,Y3,18,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': 0.0015313158839003473, '1783': 0.0015047740853106081, '872': 0.0014654630412754568, '2063': 0.0016282016019056589, '41': 0.0014508310282153785}"
3,Y3,19,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': 0.0014104958597362393, '1783': 0.0013812633437460871, '872': 0.0013548572510429227, '2063': 0.0015013614623785483, '41': 0.0013639825667955221}"
3,Y3,20,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': 0.0012667119842449455, '1783': 0.001237699216616961, '872': 0.0012198491735206909, '2063': 0.0013491571931478323, '41': 0.0012426324188363918}"
3,Y3,21,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': 0.0011302173373761468, '1783': 0.0011029864468565516, '872': 0.0010900320782534227, '2063': 0.0012040306525381754, '41': 0.001117882566329944}"
3,Y3,22,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': 0.0010122874249590855, '1783': 0.00098743063354723212, '872': 0.00097696273923841771, '2063': 0.00107838517150549, '41': 0.0010049340943209053}"
3,Y3,23,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': 0.0009137063561094616, '1783': 0.0008912145318060871, '872': 0.00088204946331730334, '2063': 0.00097327346799636039, '41': 0.00090810820231527632}"
3,Y3,24,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': 0.00083166355347715946, '1783': 0.00081120579117327876, '872': 0.00080295879931277557, '2063': 0.000885752084697507, '41': 0.00082654677979589945}"
3,Y3,25,"{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}","{'281': 0.00076295516461878264, '1783': 0.00074425451269663425, '872': 0.00073659286796214584, '2063': 0.00081245693836921786, '41': 0.000757956011402428}"
Scan_5
5,X5,1,"{'281': 0.0010998456238407509, '1783': 0.0010720469792982849, '872': 0.001060858750100246, '2063': 0.0011671893160592676, '41': 0.0010792502223088776}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
5,X5,2,"{'281': 0.0012298362037447507, '1783': 0.0011991979730258619, '872': 0.0011851382110557136, '2063': 0.0013048834712494147, '41': 0.0012012996849636594}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
5,X5,3,"{'281': 0.0013782422346084605, '1783': 0.0013452850076051751, '872': 0.0013257480395324, '2063': 0.0014624464454466484, '41': 0.0013362009257634878}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
5,X5,4,"{'281': 0.0015306048377671138, '1783': 0.0014969392007165912, '872': 0.0014680473933364271, '2063': 0.0016250897991988839, '41': 0.0014677559044190983}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
5,X5,5,"{'281': 0.0016521684826047416, '1783': 0.0016205139628195427, '872': 0.0015785341893957729, '2063': 0.0017562208521712298, '41': 0.0015622816258114411}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
5,X5,6,"{'281': 0.0016850603810459617, '1783': 0.001658653671814891, '872': 0.0016026107784615992, '2063': 0.0017940340030956458, '41': 0.001568674350765213}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
5,X5,7,"{'281': 0.0015587710490734038, '1783': 0.0015399315940593471, '872': 0.0014758713226367907, '2063': 0.0016624759665664058, '41': 0.0014293182590920451}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
5,X5,8,"{'281': 0.0012214388350034319, '1783': 0.0012104262089865853, '872': 0.0011520973738344603, '2063': 0.0013047068436218877, '41': 0.0011060779462818558}","{'281': 0.0, '1783': 0.0, '872': 0.0, '2063': 0.0, '41': 0.0}"
