Scan,Type,BCID,sigma,sigmaErr,sigmaRatio,sigmaRatio_Err,Amp,AmpErr,Frac,FracErr,Mean,MeanErr,CapSigma,CapSigmaErr,peak,peakErr,area,areaErr,fitStatus,chi2,ndof
5,Y,644,0.09648864140056436,0.0,1.5801045424657842,0.07858185642084214,0.3074817662016962,0.0012276681010379153,0.04291546565618559,0.014885825134208663,0.0006971341644955914,0.000288999220599792,0.09648864140056436,0.0,0.3074817662016962,0.0012276681010379153,0.07436789564243211,0.0002969252269796115,0,35.85944948735324,19
5,Y,1215,0.09587062954065863,0.0,0.7658975677766987,0.025396505685617465,0.30183866642070245,0.0011958051682096627,0.8894715804898481,0.04914737292034771,0.0003362321144697919,0.0002812099926852221,0.09587062954065863,0.0,0.30183866642070245,0.0011958051682096627,0.07253546287535002,0.0002873663683099101,0,42.13777857009049,20
5,Y,2269,0.09581929245958877,0.0,1.3952768845535162,0.03722063364754402,0.2997162931379184,0.0012859641096575614,0.1241923659021077,0.03814807676687465,0.0007823129611404129,0.00029871607492871875,0.09581929245958877,0.0,0.2997162931379184,0.0012859641096575614,0.0719868626563927,0.00030886716492376583,0,22.522267377819226,20
5,Y,2389,0.09587190400578083,0.0,0.6925135185327417,0.014847174908196203,0.2980903460597083,0.0012718054877836615,0.8672160865321672,0.03082523918664165,0.0004241814930252658,0.00029874440946791523,0.09587190400578083,0.0,0.2980903460597083,0.0012718054877836615,0.07163564868012849,0.0003056342223645207,0,31.800362856691205,20
5,Y,2589,0.09520331048454886,0.0,0.7176308360504355,0.020438978710385802,0.3014803992996289,0.0012822813120456633,0.8886026138657728,0.035700911251714706,2.4671616677031842e-05,0.00029761088597775667,0.09520331048454886,0.0,0.3014803992996289,0.0012822813120456633,0.0719450744369517,0.0003060027274030179,0,47.33828764070443,20
5,Y,sum,-0.0004253477610282365,0.0,0.26929014220978853,0.0014772659615770961,0.2200000000000094,0.17819812444226155,0.8823132165323568,0.04036298005086134,0.0,0.06957010852370733,-0.0004253477610282365,0.0,0.2200000000000094,0.17819812444226155,-0.00023456151935577087,0.0001899928309796537,0,0.04840000000000414,20
6,X,644,0.10596378436334881,0.0,1.4588830080092006,0.111802371019176,0.3039059216262878,0.0011732386455916288,0.03742495383840566,0.02310555214117821,0.0032639007936599955,0.0003041948326294714,0.10596378436334881,0.0,0.3039059216262878,0.0011732386455916288,0.08072100433563646,0.0003116260495706845,0,29.19483746825365,20
6,X,1215,0.10524791073716533,0.0,0.6762806578559983,0.08536696115191156,0.2996678809090879,0.0011337328857505269,0.9787593323520105,0.020288117368755798,0.002915186553125079,0.00029512494715342905,0.10524791073716533,0.0,0.2996678809090879,0.0011337328857505269,0.07905759787851734,0.00029909844962833324,0,16.57675089095517,20
6,X,2269,0.10540351554471611,0.0,1.3815868025733042,0.13641009754859645,0.29846890998504894,0.0011956993628541301,0.037738915753373514,0.034638487694633346,0.0022343267516962764,0.0003111829965976298,0.10540351554471611,0.0,0.29846890998504894,0.0011956993628541301,0.07885770433148252,0.00031591265847426546,0,17.40985302290354,20
6,X,2389,0.10616517574654637,0.0,1.3527196063142062,0.09618975526727225,0.2947008064124798,0.0012000987376559746,0.06839202923142668,0.0500105635323741,0.0019158873634717141,0.0003129368700884869,0.10616517574654637,0.0,0.2947008064124798,0.0012000987376559746,0.07842478584608176,0.0003193662333013461,0,18.958724405287462,20
6,X,2589,0.10548528908111636,0.0,2.3979743613800752,1.02809891417124,0.3006166587332476,0.00116336009541107,0.0027390274039251206,0.0031914878028149185,0.002096387363655193,0.00031043286515897986,0.10548528908111636,0.0,0.3006166587332476,0.00116336009541107,0.07948677467118134,0.0003076068443946036,0,15.953579451562048,20
6,X,sum,-0.0004253477610282365,0.0,0.26929014220978853,0.0014772659615770961,0.2200000000000094,0.17819812444226155,0.8823132165323568,0.04036298005086134,0.0,0.06957010852370733,-0.0004253477610282365,0.0,0.2200000000000094,0.17819812444226155,-0.00023456151935577087,0.0001899928309796537,0,0.04840000000000414,20
7,Y,644,0.10067943796748885,0.0,0.10000000001264155,0.3032902159573061,0.30334913133192426,0.0014641556769379727,0.9946109204388087,0.0006132425671150354,0.0015503772642823886,0.0003657210280991435,0.10067943796748885,0.0,0.30334913133192426,0.0014641556769379727,0.07655498439446534,0.00036950300304769066,0,22.9033919810177,14
7,Y,1215,0.09834446947527534,0.0,0.1000001823281223,0.845585761045113,0.29685085325200095,0.0014055517948663998,0.9966629353710144,0.000526826353759946,0.0014858619359151867,0.0003548862277045142,0.09834446947527534,0.0,0.29685085325200095,0.0014055517948663998,0.07317760265213044,0.0003464868287388992,0,16.40060535704923,14
7,Y,2269,0.10036665942456234,0.0,0.10000865368720013,5.104233640071902,0.2944699631106396,0.0014580992519900304,0.994652520447778,0.0007642238514611321,0.0007538653615836027,0.0003755499522751683,0.10036665942456234,0.0,0.2944699631106396,0.0014580992519900304,0.07408331468038318,0.00036683138945421966,0,13.300493407594955,14
7,Y,2389,0.09650900108119202,0.0,0.6635489305340727,0.05940112651295926,0.2920118547782523,0.0016385754327885027,0.9051506950608204,0.05902988631747508,0.0014245609083222298,0.000378713265092424,0.09650900108119202,0.0,0.2920118547782523,0.0016385754327885027,0.07064122754840009,0.000396391372845906,0,22.47570814999993,14
7,Y,2589,0.09899551128471618,0.0,0.10000556926756853,0.0022627171307613297,0.29638568598143333,0.0014791503993327182,0.9960992164783844,0.0005645558723541555,0.001257153002416362,0.0003721884569062476,0.09899551128471618,0.0,0.29638568598143333,0.0014791503993327182,0.07354661053142654,0.0003670436984056721,0,15.641799191476146,14
7,Y,sum,-0.0007101982890978427,0.0,0.12600794221641745,0.021186701390978332,0.2200000000000094,0.21298749645580808,0.99,0.04444704029228389,0.0,0.08315218406203355,-0.0007101982890978427,0.0,0.2200000000000094,0.21298749645580808,-0.0003916446846504038,0.00037916100401777443,0,0.04840000000000414,14
8,X,644,0.10768659984638204,0.0,0.2947156064681912,0.882643888159854,0.2999615437957567,0.0014430333361959702,0.99615492558195,0.00969534586951959,0.00016044777341904553,0.00038872278523887266,0.10768659984638204,0.0,0.2999615437957567,0.0014430333361959702,0.08096870229832036,0.00038951838667879396,0,11.209092346923487,14
8,X,1215,0.10747352136147198,0.0,0.10000000109658293,2.0712416979034525,0.2972031850488578,0.0013349354411973657,0.9986273097520482,0.0008200217397085763,0.0005460193373808127,0.000375961805027187,0.10747352136147198,0.0,0.2972031850488578,0.0013349354411973657,0.08006539899682995,0.0003596264916101278,0,25.670324956014316,14
8,X,2269,0.10641933702869,0.0,0.8143990947576782,0.15109873799852896,0.29411938473022536,0.0015702544561322085,0.836387537383394,0.7769035789793909,-0.0008607667970441126,0.00039892959043304703,0.10641933702869,0.0,0.29411938473022536,0.0015702544561322085,0.0784574397548974,0.0004188712162064828,0,21.1394554647468,14
8,X,2389,0.10983794867766787,0.0,0.10000002657631381,0.7835037507583948,0.2915606420308598,0.0013773748069998981,0.9962850670416916,0.0009342894270750746,0.00017895086583472823,0.0003989676492202965,0.10983794867766787,0.0,0.2915606420308598,0.0013773748069998981,0.08027332375898873,0.00037922283697013775,0,17.00429665859307,14
8,X,2589,0.1080660332903472,0.0,0.1000000122737176,1.2506049811111242,0.2926845290133004,0.0013934459730614301,0.9984076563825126,0.0009093904065978764,-0.00013430146055081287,0.00040036156764181464,0.1080660332903472,0.0,0.2926845290133004,0.0013934459730614301,0.07928278753531515,0.00037745856057581196,0,17.330928445242314,14
8,X,sum,-0.0007101982890978427,0.0,0.12600794221641745,0.021186701390978332,0.2200000000000094,0.21298749645580808,0.99,0.04444704029228389,0.0,0.08315218406203355,-0.0007101982890978427,0.0,0.2200000000000094,0.21298749645580808,-0.0003916446846504038,0.00037916100401777443,0,0.04840000000000414,14
9,Y,644,0.09744901296790356,0.0,0.6936397575732768,0.0748210002812914,0.2997539807720935,0.0016316450401890614,0.9004925867924571,0.08333667204973971,0.004159787698533547,0.00037160222116174464,0.09744901296790356,0.0,0.2997539807720935,0.0016316450401890614,0.07322044063629297,0.000398559406940785,0,17.399874353700326,14
9,Y,1215,0.09956217210820699,0.0,0.1000001614749794,0.0019053585197735326,0.29568545151647757,0.001385008994957554,0.996062622767363,0.0005517364801752023,0.0038209937736981532,0.0003558575934602311,0.09956217210820699,0.0,0.29568545151647757,0.001385008994957554,0.07379284488010038,0.00034565026246058313,0,11.487854602592916,14
9,Y,2269,0.09764051565075031,0.0,0.43477005147723624,0.19114394274330718,0.29008105806720885,0.001526279825568383,0.9879747331003798,0.011921175680376983,0.004340978260074195,0.0003829063899031509,0.09764051565075031,0.0,0.29008105806720885,0.001526279825568383,0.07099689724963983,0.00037355466321062054,0,18.979508173125467,14
9,Y,2389,0.09798760971909577,0.0,0.4363480722216576,0.11427048482596913,0.2907137687002923,0.0015501118811973857,0.9768100302350098,0.013879672724288028,0.003378003170150054,0.0003847605806135503,0.09798760971909577,0.0,0.2907137687002923,0.0015501118811973857,0.07140468360161661,0.00038073617537570306,0,30.340344361227544,14
9,Y,2589,0.09689367063202448,0.0,0.49562989752138054,0.18831313803430166,0.2933602369687764,0.001549604233035018,0.9860611879656713,0.015927019082208782,0.003755888447052459,0.0003794532012017171,0.09689367063202448,0.0,0.2933602369687764,0.001549604233035018,0.07125028249395646,0.00037636231991906643,0,12.441398390181575,14
9,Y,sum,-0.0007101982890978427,0.0,0.12600794221641745,0.021186701390978332,0.2200000000000094,0.21298749645580808,0.99,0.04444704029228389,0.0,0.08315218406203355,-0.0007101982890978427,0.0,0.2200000000000094,0.21298749645580808,-0.0003916446846504038,0.00037916100401777443,0,0.04840000000000414,14
